y_true,y_pred,confidence,text,rating,category,review_length,correct,has_contrastive_marker,has_mixed_lexical_cues
neutral,neutral,0.4493206374427259,"Good for the world that the founder, William McNiel, is dead. He became one of those angry right-wing white guys and the paper was getting worse and worse. They have been purchased recently and I was hoping the web site would change/improve... but not yet. The site is very heavy on advertising so much so slow connections will have trouble using it so don't purchase unless you have fast internet.<br />I very much value the solid charts and consistent educational materials. I reread the book regularly. The system William McNiel founded, in my opinion, is pre computer algorithms playing the markets, and therefor not so reliable. Over time and study you learn and this site is great for that need.... and the great charts!",3,Magazine_Subscriptions,124,True,True,True
neutral,neutral,0.9310664376544177,"It's a decent magazine, but could include more innovated and original ideas and put more into each issue. Overall, a pretty basic and often rehashed ideas. Not much that is new or different, but they do have something good and interesting now and then. It's okay, but not my favorite how to magazine.",3,Magazine_Subscriptions,53,True,True,True
neutral,negative,0.46291806469150854,"I just received my first box today, Dec 12, and it’s the wooden countdown to Christmas calendar. Cute, but useless at this point in the month. A box received mid-December should be a “January” theme. Disappointed in the execution of this kit club. My daughter has enjoyed their kids craft club in the past, so maybe I’ll give it another try in a few months.",3,Subscription_Boxes,65,False,True,True
neutral,neutral,0.4948170333219595,The toys were very small for the price. I think there are better boxes out there for the money,3,Subscription_Boxes,19,True,False,False
neutral,neutral,0.44738064660137433,"I got miffed because Ipsy didn’t send me a fancy face cream I’d selected, they ran out and sent me something cheaper (which I loved, but beside the point) so I thought I’d try this.<br />It’s fine, but you can’t customize and the selections for “full size” products are always tiny items. Never a full size face wash or something useful.<br />Back to Ipsy, our lover’s quarrel has passed.",3,Subscription_Boxes,69,True,True,False
neutral,positive,0.5443113384144126,Queen and the Rolling Stones - though that this would be a fun gift for my college-aged daughter.  Her first tshirt was Rod Stewart.  Praying things get better from here.,3,Subscription_Boxes,30,False,True,False
neutral,neutral,0.47170134687904797,"In the 80's I actually started my own shopping business, copying the idea from someone who had done this in New York. I was successful.<br />Also, as a young mother, I learned a lot from the articles and shared some of the valued information with others.<br />Currently, the magazine is geared to folks who want to be skin beautiful, which is ok, but your magazine is so full of advertisements that I did not renew this year. Disappointed.",3,Magazine_Subscriptions,78,True,True,False
neutral,positive,0.6807205820996783,Gifted to my 18yrs old to keep him up to date. He likes the magazine so far.,3,Magazine_Subscriptions,17,False,False,False
neutral,neutral,0.7464554636115951,"The teas were packaged nicely, both the box and the satchets. That said, I'm disappointed that the two teas I have brewed so far (the orange rooibus and Blue Lady Grey) had such strong scents when I first opened them and then taste fine; not great, not terribly flavorful. I don't typically drink oolong or green, and given that I strongly prefer black and herbal teas, I have a hard time imagining I would like the other two left in this box.<br /><br />While I am very far from an expert on tea leaf grading, a general indicator of quality when it comes to teas, I looked at the remnants of the Blue Lady Grey and it seems to be broken leaf, which is on the lower end of loose leaf teas. Overall, I am happy I only spent $5 on this box, but I do not plan on continuing my subscription.",3,Subscription_Boxes,152,True,True,False
neutral,neutral,0.7093693088795491,"There were several bags of different treats. Yogi enjoyed all of them. But, the 2 toys sent we're not suitable for a 65lb. Pitbull. Yogi made quick work of destroying them. The stuffing is nylon/puffy/cotton. Dangerous if swallowed. I cannot give this more than 3 stars on that issue. It is worth the subscription price of 39.99. The toys need to be size-related. The toys Yogi received were for a small (5lbs-15lbs) dog.",3,Subscription_Boxes,73,True,False,True
neutral,neutral,0.4026508913439125,"It was too small, so I am ordering next size up. Thrilled with the subscription.",3,Subscription_Boxes,15,True,False,False
neutral,negative,0.6671850584778356,Pathetic. Gets smaller every month. Cats don't like it. Thinking about cancelling.,3,Subscription_Boxes,12,False,False,False
neutral,neutral,0.4944665041649405,Okay pops. Just kind of bland and boring as far as the choice of characters.,3,Subscription_Boxes,15,True,False,False
neutral,neutral,0.4944665041649405,Okay pops. Just kind of bland and boring as far as the choice of characters.,3,Subscription_Boxes,15,True,False,False
neutral,neutral,0.5360678487858089,Purchased 3 boxes; most of the items were things I didn't use and had no interest in so I unsubscribed. It seemed like a lot of money for virtually nothing.,3,Subscription_Boxes,30,True,False,False
neutral,neutral,0.5611036922632187,"This comic box could be a good gift for someone who just doesn't care what characters they get, but I am very dissapointed. I selected x men, wolverine, and deadpool. I got 1 x men, 1 deadpool and wolverine crossover, and 3 wolverine. The rest were just random comics with characters I've never heard of. Like who in the world is mosaic? Oh, It's a litteral basketball comic. I'm excited about the deadpool×wolverine comic I got, and the one x men comic, and the 3 wolverine, but I'm dissapointed it's half fillers. And random comics, and random comics that are mildly related to the characters you selected. I'll probably read some of the fillers, but the website said they never send random comics, or fillers, but that they did. Oh well. I guess from now on I'll just have to ask JD to order comics with characters that I want.",3,Subscription_Boxes,150,True,True,True
neutral,negative,0.42994546059323674,i like the socks but 7.50 a month for one pair of socks a month idk not super worth it.,3,Subscription_Boxes,20,False,True,False
neutral,neutral,0.630130710359176,They are smaller than I expected them to be from the picture. I got the information card for only one of the two plants so has left me searching for what it is. I have 2 cats and some succulents are toxic to them so I really need the information. Will see how next month is.,3,Subscription_Boxes,56,True,False,False
neutral,neutral,0.9133038722344151,"This is a much much thinner than it was. The magazine has gotten thinner and thinner over the years. I think it always had a lot of ads but now that it is a smaller magazine, it seems to have even more. I still enjoy it, and for the price it is a nice few minutes to spend looking at it. I won't renew at a higher price though.",3,Magazine_Subscriptions,69,True,True,False
neutral,neutral,0.5121909384791908,"The articles are very hit or miss for me. There's a lot of focus on Christian tales, animal stories and late adulthood/geriatric health advice. If you're into that, it's a perfect fit, but it clearly has a demographic and teeters more towards soft journalism and writing over anything generally substantial. It's perfectly fine as a waiting room or bathroom read, so as long as you're just looking to kill time.",3,Magazine_Subscriptions,70,True,True,False
neutral,neutral,0.6662399462224463,"They have nice little toys but unfortunately the cat didn’t like them. Is just one toy she likes, something like a ball.",3,Subscription_Boxes,22,True,True,False
neutral,neutral,0.3805729998344485,"Funky pops were of non-main characters or unlikeable characters.  Shirt was cute,",3,Subscription_Boxes,12,True,False,False
neutral,neutral,0.641826493893609,The quality of the shirt is good. The design is not one I would have purchased.,3,Subscription_Boxes,16,True,False,False
neutral,neutral,0.8735777504264577,ok magazine if you like lots of advertisements,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.8735777504264577,ok magazine if you like lots of advertisements,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.8735777504264577,ok magazine if you like lots of advertisements,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.8735777504264577,ok magazine if you like lots of advertisements,3,Magazine_Subscriptions,8,True,False,False
neutral,neutral,0.6716162773051937,"Let me start by saying,  not a bad deal, $22 for 10 titles.  But this is a gift for a grandma  to get a kid whom she doesn't really know.  Most comic collectors have favorites, but this is a little too random for me to recommend.<br />I got an Xmen, a daredevil, a Spider-Man, Spider-woman and some crossover titles ranging from 1994 to 2004.<br />I can almost hear grandma's voice saying,  Ohhh, look at him, he's got claws!<br />And me saying, Grandma that's wolverine and I like Batman.<br />If you need a quick gift, the box would be OK, but a subscription to this is a no from me",3,Subscription_Boxes,109,True,True,False
neutral,negative,0.4702669042201337,"Update: I received my Summer 2022 box a few weeks ago and I was surprised to find all items were repeats I had recently received in the last couple of boxes, so I thought it was just a mixup. When I messaged Facetory about it, they told me this season's box was a ""greatest hits"" theme of items subscribers requested to see again.<br />So we negotiated a 20% discount and I kept the box. I appreciated their willingness to accommodate. Now here's what I don't appreciate.... Why am I now seeing the REAL summer box on social media?? I mean WTH Facetory, you flat out lied to me! The real summer box had the Facetory products along with 7 masks and the booklet was back. So, why didnt I get what I subscribed to? I just dont understand this business practice and am truly disappointed. I loved this subscription even with its little issues. But, I just can't continue it. Thanks for the  fun surprises and introducing me to new Korean brands but I will now go back to being my own curator. (See new photo of Summer box. Looks almost the same as the pic of my winter box. Sheet masks not pictured but they were also repeats.)<br /><br />Just got my winter box but wondering why only 4 products? Subscription is for 5-6 full size products so I feel a bit ripped off. I've been getting these boxes for a year now and while I love most of the items included it seems Facetory doesn't really go by the season when choosing products. I mean this box includes cleansing foam and a cleansing balm. 2 cleansers in one box, for winter?? Not to mention cleansers are the cheapest product of any line. So was this box worth the $49.95 price tag? I don't kniw because this one didn't contain the product booklet they usually include.<br />Then there was a toning mist and peeling pads another two items that they've sent in almost every box so they could've passed on for this box. And NO moisturizer! This is rather disappointing. I tend to use products according to how my skin behaves during the year. Now, I will have to store a couple items again for use during the the appropriate season. The summer box also contained a really greasy massage/cleansing cream that I had to put away until the weather got cooler and my skin felt drier and needs more heavier creams.<br />Facetory should send everyone their fifth product. I've never received a box with 6 full size items so I don't know why they even put that in their ad. To cut the box short with no explanation and no price difference just seems crooked.",3,Subscription_Boxes,457,False,True,True
neutral,negative,0.7380787509984557,"I don’t have anything totally negative to say about the box except for the price. It offers activities that can be completed in an hour and then “date night” is over. For $40, there are many other activities you can experience with your significant other.  If the box was $20, it would be worth it! I say try it and see what you think, but for me, It’s not worth what the company wants me to pay for it!",3,Subscription_Boxes,79,False,True,False
neutral,neutral,0.6337695229371586,"I just started taking SI again after a fairly long break.  The articles are well written and I know the information is typically very accurate but dang, do the articles have to be soooooo loooonnng and detailed? Maybe it's me but I do not need every faction of any story laid out in this level of detail.  I probably will not renew the subscription, if I make the full year.",3,Magazine_Subscriptions,70,True,True,False
neutral,neutral,0.4742139842403611,I bought a 6 months subscription for my granddaughter.  The magazine have nice photography but really did not hold her interest enough to be worth another 6 months.  They are extremely thin for the price.  I can get her a year membership for the zoo or aquarium for that price.  Now they want to latch on a further subscription I did not approve!  That is unethical.,3,Magazine_Subscriptions,66,True,True,False
neutral,negative,0.7973429979125147,This magazine just isn’t the same as it once was. Very disappointed.,3,Magazine_Subscriptions,12,False,False,False
neutral,negative,0.8447744857392465,You will receive 2 magazines per box and each magazine is $6.95 totally $13.9. So you will pay $3 for the box?,3,Subscription_Boxes,22,False,False,False
neutral,negative,0.8447744857392465,You will receive 2 magazines per box and each magazine is $6.95 totally $13.9. So you will pay $3 for the box?,3,Subscription_Boxes,22,False,False,False
neutral,negative,0.9308149942259295,Won't buy again,3,Magazine_Subscriptions,3,False,False,False
neutral,negative,0.6354194208626148,wasn't what I expected it to be,3,Magazine_Subscriptions,7,False,False,False
neutral,positive,0.6469731433115419,Reader's Digest is just Readers' Digest,3,Magazine_Subscriptions,6,False,False,False
neutral,negative,0.7877655040176074,I did the crochet subscription for a year and loved it!! The products they sent and the video instructions were a great. This was my first shipment in the farmhouse collection. I am a very experienced crafter. This was a very difficult craft with measuring and placing. But the transfers were bad quality. The first transfer was damaged. Annie’s customer service was friendly and they sent me a replacement right away. When I got the replacement they same issue. So called and asked for a credit or refund. She finally said she would refund the cost. Since that was my first kit it was 50%off. They would not transfer the 50%off to the next kit. I still have not seen my refund yet. Very disappointing.,3,Subscription_Boxes,125,False,True,True
neutral,positive,0.45192784580690476,"Before I get into my review, here is what I have received so Far:<br /><br />The Clash - London Calling<br />The Rolling Stones - Exile on Main Street<br />Diana Ross & The Supremes - Number Ones<br />Chronicle: The 20 Greatest Creedence Clearwater Rival Hits<br />Pink Floyd - Dark Side of The Month<br />The Who - Quadrophenia<br />Pink Floyd - The Wall (2016 Remaster)<br /><br />First, the albums are without question great selections. For anyone just getting into vinyl, you’ll dig the selection. These albums are a great starter set.<br /><br />However, variety of artists/bands and also omitting “greatest hits albums” would make this better. Veterans of vinyl or audiophiles can pass on this. I’ve gotten two Pink Floyd Albums so far. I’m not knocking Pink Floyd, absolute legends, but could we have picked just one album from them?<br /><br />I haven’t received John Lennon, Aretha Franklin, David Bowie or Led Zeppelin yet. If you all provide feedback maybe this could be a 5/5 subscription. It just squeaks to an an average rating for me.",3,Subscription_Boxes,174,False,True,True
neutral,neutral,0.7198624872038991,I said this after the last box.  These are starting to lose their luster for me.  Maybe it is the theme of the last couple because I felt the POPS were boring. I hope they turn it around soon or I will be cancelling my subscription to these.,3,Subscription_Boxes,48,True,False,False
neutral,neutral,0.5260554076426928,The  paper  these are made from is pretty  cheap and  hard to  read . They  not  like  they used to be. Very  thin. Will  not  renew will  possibly  try  large  print.,3,Magazine_Subscriptions,31,True,False,False
neutral,neutral,0.7057205827641255,"I subscribed in Dec 2019 for 100 issues and starting receiving issues in late December. This is a weekly publication but there are 9 weeks per year they do not publish. I believe there are several issues called double issues but do not think there are 9 of them. Regardless, my subscription ended at the start of Dec2022.  I believe I did not get 100 issues. After submitted my question, the response was just that my subscription ended and no explanation of any information.  So buyer beware, you will most likely only receive 90 or so, deliveries.",3,Magazine_Subscriptions,97,True,True,False
neutral,negative,0.5640146025873278,Vogue was once one of my favorite magazines but the last few issues were about a third the number of pages the size is also much smaller! I will not renew this subscription.,3,Magazine_Subscriptions,33,False,True,True
neutral,neutral,0.4962803458644423,"Like some of the shirts, others not so much.  Suggestions: How about Marcos Inaros Wanted poster?  Bounties on the crew?  Shots of the protomolecule and the ring gate could be very dramatic and brilliant colors if framed properly.  Crew shirt for the Behemoth, Roci, etc.  Love ship schematic shirt, those would do well I think.  How about an Epstein drive ad shirt?  Recruitment and propaganda for MCRN?  Torpedo schematic, rail gun schematic?  Orbits of the various key moons/asteroids, etc?  This is what I'm hoping to see in the future. And some badass Martian Marine Bobby stuff.  Stealth ships.  And the characters in defining moments, more of this please.",3,Subscription_Boxes,108,True,False,True
neutral,neutral,0.43259791038035705,The shirts were okay. I only received two shirts that really appealed to me. The shirts are current drawings and funny sayings. What I want are shirts that show Cover art from the dozens of official DnD products through the years. These days I can get more of the shirts I want by just shopping around a bit.,3,Subscription_Boxes,58,True,False,False
neutral,positive,0.9520891764210786,Gifted this to my 9 year old daughter for Christmas and she absolutely loves it. Quality could be a little better but very decent for its price..... Would definitely be great for beginners and or kids,3,Subscription_Boxes,36,False,True,False
neutral,negative,0.5357760125400055,"2 toys, one chew and 2 small bags of treats for $35 is just too much.",3,Subscription_Boxes,16,False,False,False
neutral,neutral,0.6673658913312934,I remember when Reiman put out incredible magazines I could lose myself in for hours. Now the magazine is thinner and spoiled by so many ads that detract from the quality of the magazines.,3,Magazine_Subscriptions,34,True,False,False
neutral,negative,0.5910819753453974,Quality has decreased immeasurably with all the ads. I will not renew.,3,Magazine_Subscriptions,12,False,False,False
neutral,negative,0.5639709190838655,"This magazine is in its first year of publication. Maybe it is me, but I have not found as much valuable content as I hoped. Also frustrated that a print subscription does not also allow access to digital content.",3,Magazine_Subscriptions,39,False,True,False
neutral,neutral,0.4754083893753212,was disappointed about that there's only some pages (1- 35) i can finish this book in one day!,3,Magazine_Subscriptions,18,True,False,False
neutral,negative,0.5757765181026195,I use to get architectural digest and it was a beautiful Magazine. Now there are less pages and the same amount of ads,3,Magazine_Subscriptions,23,False,False,False
neutral,negative,0.540405182676982,"I'm usually very positive about the Marvel Collectors Corp but this box sucked, really the only thing was that shirt, both pops were pretty meh!",3,Subscription_Boxes,25,False,True,False
neutral,neutral,0.6944787108194992,The comics were a good variety but not a very good bargain for the price,3,Subscription_Boxes,15,True,True,True
neutral,positive,0.6324014848697724,"The face and body products are a great deal. The extras, like beanie-journal-ring… they are not the best quality",3,Subscription_Boxes,19,False,False,True
neutral,neutral,0.5435969925866088,It focuses more on stories and letters than REMIND. That magazine does it better due to its better grasp of pop culture and the graphic design!,3,Magazine_Subscriptions,26,True,False,False
neutral,negative,0.7805194124357697,We got the subscription box with a succulent and a pot for our son who LOVES plants so he gets a new one every month. He has a nice collection going now but hes only had the subscription for a year and he already has received a few repeats. He doesn't care (hes 9) he loves them anyways but my husband is currently bugging me to cancel the subscription because he doesn't think it makes sense to keep buying the same plants over and over. I really don't want to cancel but I also don't want to waste the money buying repeats. If they really have over 200 varieties he should not be getting repeats for years clearly they don't keep any kind of record for subscriptions.,3,Subscription_Boxes,127,False,True,False
neutral,neutral,0.7095446799064062,"I do not think that the value of the contents was worth the subscription. The products were great for someone who is new to bugging out or preparedness, but I found the contents to be duplicative of items I already have...and have not yet used. Overall, a decent box for the beginner; I was unable to appreciate the value, however.",3,Subscription_Boxes,60,True,True,True
neutral,neutral,0.6820922065642596,"Love the magazine, the delivery was hit and miss….think I only received 2 or 3",3,Magazine_Subscriptions,15,True,False,False
neutral,positive,0.5292162102428929,"The pops that came with these boxes used to be unique and pretty awesome. Movie moment ones or larger ones such as Thanos ship, Deadpool on a unicorn, or Cap with Mjolnir and the shield before it was mass produced as a regular set piece. Now all the pops are just reskinned versions of the retail ones from the set. Had a subscription for years and getting ready to cancel.",3,Subscription_Boxes,70,False,False,False
neutral,negative,0.5248798202972598,"I love the suggestions & ideas for the seasons and holidays in this magazine. However, I only received 2 of the series and was not successful in resolving this issue. Would, therefore, not order again.",3,Magazine_Subscriptions,35,False,False,True
neutral,neutral,0.5559728923971171,"This would be great for those who are experienced in painting with acrylics. I'm a total newbie so I need a bit more direction. I need to know what brush they are using, I need to learn more about brush strokes, etc.<br /><br />My paintings came out so bad because I simply do not know what I'm doing with the brush strokes. I'm getting way to many hard lines and I can't visually see exactly how he's doing the brush strokes and half way through the project I was using the wrong brush. Towards the end someone in chat (these are recorded live I suppose) asked what brush number and I had it all wrong. I'm not mad, I got a good laugh at my efforts.<br /><br />Youtube beginner videos that I've followed in the past gave me such beautiful completed art that I started hanging them up all over my home. These will not make it to the walls, but will keep them hidden away for future giggles.<br /><br />Once I get these basics mastered I WILL be back! Lol",3,Subscription_Boxes,181,True,True,True
neutral,neutral,0.5306132667340148,Not the best variant pops/ The Eternals wasn't really a great choice for a bi-monthly set.,3,Subscription_Boxes,16,True,False,True
neutral,neutral,0.7131022390137076,Designs are nice however I have had this subscription for 4 months and all I have been getting are black  t-shirts.  I hope they add some other color shirts soon or I will be canceling.,3,Subscription_Boxes,35,True,True,False
neutral,negative,0.5550977035183796,Flimsy mag filled with a few how tos but mostly ads.,3,Magazine_Subscriptions,11,False,True,False
neutral,neutral,0.37826775932394324,The bad: I’m only giving this a 3 star review because this month we received hooves for the first time. My dog was able to chew off and swallow great big jagged splinters and we hadn’t noticed until she threw them all up the next day. Not good. Immediately threw away all of the hooves. She has had other hooves with no issues. I will continue this subscription but if we keep getting the hooves I have to throw away I may need to cancel.<br />The good: my dog LOVES this subscription box. As soon as it arrives she gets all excited and opens the box. It’s really cute. She has her favorites and will hold out for them. I really hope we continue to have good experiences and the hoof splinters was just a one off.,3,Subscription_Boxes,137,True,True,True
neutral,neutral,0.6921323680269345,"I used too get so many ideas from SL but now it’s just ads and recipes and I don’t cook. Oh well, I’ll keep getting because it’s a tradition in my circle.",3,Magazine_Subscriptions,32,True,True,False
neutral,neutral,0.6945490884263505,Not much content.  Lots of ads.,3,Magazine_Subscriptions,6,True,False,False
neutral,negative,0.5282631215133924,Not much to it. I won’t renew,3,Magazine_Subscriptions,7,False,False,False
neutral,negative,0.855319613844205,I feel like all I got was a bunch of the same candies with the upgrade and not even the best kind literally the worst tasting and smallest I got a dozen of. Just doesn’t feel like it comes close to the actual cost and not worth it,3,Subscription_Boxes,48,False,False,True
neutral,neutral,0.8376348514728683,I guess I was expecting a bit more - especially since they say you'll get a free gift with the first order (I didn't).  So just one product.  I really don't need facial oil but I wait and see what the next box brings.,3,Subscription_Boxes,44,True,True,False
neutral,negative,0.39984136801722653,"Been many years since I picked up a copy of Popular Mechanics-hard to find on the magazine rack in stores so I ordered a subscription thru Amazon-got first issue as promised but was surprised at the size of the magazine-it shrunk by about 25%-I don't know if this is the trend but I don't like it-some people like on-line books and newspapers and magazines, but I am old school. This puppy is like a slightly larger Readers Digest but NOT with large print",3,Magazine_Subscriptions,83,False,True,False
neutral,positive,0.48026255553789327,Love Martha Stewart but the magazine had WAYY Too many ads,3,Magazine_Subscriptions,11,False,True,False
neutral,negative,0.6932646184463888,I for the most part like Nature Gnaws. I was looking for a box that had lots of chew options that also included non-beef chews.  I received one variety bag. They were not the large size I was expecting. I am giving it one more month before I decide to keep or cancel. They do have “grass” (paper Easter grass type) in the box which I really didn’t like as when it falls out it gives the pup one more thing to get into.,3,Subscription_Boxes,84,False,False,False
neutral,positive,0.58187800128202,"I like this but strangely enough, it is too crowded with recipes.  It is really overload and I'd rather see a theme for the month.",3,Magazine_Subscriptions,25,False,True,False
neutral,neutral,0.8770464064275821,I didn't like this T-shirt design. I also didn't like any white Tshirts.,3,Subscription_Boxes,13,True,False,False
neutral,neutral,0.6205694217418628,Mostly ads but still entertaining,3,Magazine_Subscriptions,5,True,True,False
neutral,neutral,0.7099719269846984,A little too adventurous for average cook. Lots of ethnic dishes that involve special ingredients. Not the kind of stuff I would cook for weeknight dinner after working all day.,3,Magazine_Subscriptions,30,True,False,False
neutral,neutral,0.49136906129575997,"This was just a small envelop with a card and a 22 page pamphlet-type booklet with poems, ideas of activities and connections to on-line things.  I was under the impression that it contained items to complete some active or crafts to do at home.  It appeared to have the value of about $5.00, not $22.00.",3,Subscription_Boxes,55,True,False,False
neutral,negative,0.5022494211163666,"So far out of the five months since I've joined, three of my selections was being sold on Amazon for the same price or several dollars cheaper to non-members. It was worth it for the other two records.<br /><br />I've able to cancel in time, but it still feels like a scam to sell records to members for more than the price of non-members.",3,Subscription_Boxes,64,False,True,False
neutral,neutral,0.4838669246760501,Feels to me like all the products would come to me scratched and dirty.,3,Subscription_Boxes,14,True,False,False
neutral,negative,0.6272087513386639,"I enjoyed the airplants, most of them, but each plant holder would rarely match to the plant. And I would get a repeat of the same airplant holder that works better as a candle holder. I ended up buying my airplant holders separately so I could get more of a variety and have them match with the size of the airplant. I cancelled my subscription. It's real simple, just match the size of the airplant with the holder an and see what it looks like together before throwing it in a box. And quit sending the same holders when there's so many options available other than those little tin buckets that you kept sending me. Oh and there were some airplants that had started rotting and died. This box is a waste of money. I gave it a chance.",3,Subscription_Boxes,139,False,True,True
neutral,positive,0.530409010725555,"We have only received one box, but the whole idea was to mix literature in with crafts.  There were about 5 facts written in January's box, but absolutely no literature.  She did really enjoy the crafting!",3,Subscription_Boxes,36,False,True,True
neutral,positive,0.42661310905385436,Value for money,3,Subscription_Boxes,3,False,False,False
neutral,negative,0.5860817340332032,As with many print magazines the content and possibly quality has declined significantly over the years. A couple of the writers put out really good (not to mention also entertaining) articles and analysis but much of the content is tied to advertisers. While I have no evidence that this juxtaposition is horrible it does erode the perceived credibility of the magazine but I still subscribe perhaps because I am not a motor head but just interested in the subject.,3,Magazine_Subscriptions,79,False,True,True
neutral,neutral,0.5050671915643986,"TV guide is listed as ""52 issues / 12 months ($0.10/issue)""  The magazine is actually published bi-weekly, or 26 issues a year. I hope that Amazon can correct the misleading information, so potential purchasers will know exactly what they will receive.<br /><br />BTW - as a just expired subscriber, I would not that the present TV guide isn't particularly helpful for day-to-day listings, but I did find it informative regarding reviews, news, listings of what's available on streaming services (watch anytime).",3,Magazine_Subscriptions,81,True,True,False
neutral,negative,0.825827253949857,it it not worth the money i need to stop it,3,Subscription_Boxes,11,False,False,False
neutral,neutral,0.3662127447703534,Cool stuff but i really don't want christmas themed stuff laying around for valentine's day. Guess I'll have to put it up for next christmas,3,Subscription_Boxes,25,True,True,False
neutral,negative,0.6409738130003361,"If you are a new collector, you are better off digging for used and other deals. If you don't know a lot of classic, then this may be a way to gain some exposure but the value is not very good as many items are cheaper by a couple dollars if purchased direct from amazon.<br /><br />For those with medium to large collections already you will probably return 80-90% of what they send you. I have only kept 2 or 3 of the 10 or so they have sent and had ~250 records. Returns roughly were based on 1/3 not being something I wanted, 1/3 being something I already had, 1/3 being overpriced.<br /><br />Will probably cancel in another month or two but was holding out for Amazon to make some improvements based on previous comments. Primarily, they need to have set date each month to review what they are going to send and have a deadline to skip. Currently it is random and you have to login to amazon and view orders and there is ~24 hours or so that you may be able to catch it and skip. Way too random. Seems strategic of amazon to ship things banking on people not returning them if they have in hand. This seems shady and ultimately is some plan for Amazon to clear out inventory that isn't selling.<br /><br />Another change Amazon still hasn't added despite suggestions, is a swap option. If each month there was an opportunity to swap for a few other choices, maybe I wouldn't be sending so many back.  This could possibly still help them clear out inventory as greater chance of something I could actually want.<br /><br />Given the value is poor many months, it is hard to recommend this for any collector. If you are disciplined about returns and have a convenient way to return amazon orders, then you have nothing to loose and maybe the continued loss in shipping expenses will motivate Amazon to implement changes. Maybe not as Amazon could just pass along the increased cost to consumers and continue poor ethics in how they handle employees.<br /><br />Best thing you can do is buy from local small record stores. To my ears, these classics sound better on original pressings so buy used if you can. Some remasters from the original tapes are great, but the technology of the time was optimized for the vinyl format and sound the bands wanted. Clean copies of used records can be found for better prices than many of these Amazon record of the month classics.",3,Subscription_Boxes,430,False,True,True
neutral,positive,0.5430624319890245,"While this is super cute, it smells like mildew. Like how long has it been sitting in a sealed box somewhere?",3,Subscription_Boxes,21,False,True,False
neutral,neutral,0.48429064874164524,"I was excited for the surprise aspect of this club, and the fact that the first couple of albums ended up costing a bit less through this program than the record’s face value. However, after the 2nd Pink Floyd album (I don’t particularly care about Pink Floyd) and the second “greatest hits” album, I cancelled.<br /><br />Anyone can buy Pink Floyd and greatest hits albums easily at any record shop. I wanted to collect or discover some music I wouldn’t have normally found or thought to try out on my own.<br /><br />I think a broader collection of albums not limited to the ‘60s through ‘80s would be more up my alley. Also, it would be nice to be presented with two or three albums to choose from each month.",3,Subscription_Boxes,130,True,False,False
neutral,neutral,0.4324595549959962,"This was a present for my daughter in law and granddaughter. Her 1st month international package was New York. Not very international. And she said it didn’t have any kid things included. Also one of the recipes was a dessert, not dinner. Just very disappointed",3,Subscription_Boxes,45,True,False,False
neutral,negative,0.5293966855715666,I have 4-5lb chihuahua and even the small size dog box the toys they send are too big for her. It was a waste of money. Now I have dog toys she can’t play with. I specified she was very small and gave me toys half her size.,3,Subscription_Boxes,48,False,False,False
neutral,negative,0.505670604420572,"Depending on what level you choose the items being provided could be hit or miss. I selected ""Premium"" and after two boxes of random provided items, I think about 35-40% I could use. This is not ""military grade"" type pieces nor should this be considered a monthly box of tactical goodies, gear, or items you could use on the range of outdoors. For 175+ dollars a month I am likely going to cancel as you the customer have no real ability to select items you may want, it really depends on who is packing the specific month's item. If you are a military-retired individual I would hold off on purchasing this box as likely you could go to several sites and get the items for your weapon, personal survival set-up, and other tactical related gear which could be verified as ""US made"" and durable. I received two items of decent value, a good flashlight and a decent knife. The picture on Amazon gives the impression that each box typically has this much gear packed inside, this is not the cases for the second highest tier of boxes offered. I have the ""Premium"" level and it usually has one or two mid size items and a lot of smaller pieces of gear. If you seek the ""Legendary"" level you are spending 550 dollars plus shipping for a small crate but for that much I could select a number of decent scopes, gear, attachments for weapons, knives, etc. I think I will check my 3rd box coming in and if it is still not that noteworthy I will cancel my subscription. Just be cautious before you sign up because some of the items you really do not need nor will want depending on your purpose and use.",3,Subscription_Boxes,295,False,True,True
neutral,neutral,0.8270667431753443,"I was disappointed with my first box, there were very few items in the box. Hopefully the next box will be much better.",3,Subscription_Boxes,23,True,False,False
neutral,negative,0.5700970031131293,"You can only communicate through text, email or fb messaging. Took me over an hour!",3,Subscription_Boxes,15,False,False,False
neutral,negative,0.636105009516009,"Disappointed. Except for movie lists and comments about a few morning/afternoon shows, this tv guide only provides programs from 6 pm to 10:30 pm.  Basically you’re on your own searching for programs before 6 pm.",3,Magazine_Subscriptions,35,False,False,False
neutral,negative,0.8980399302519709,The content has been reduced to almost nothing.  Very disappointed.,3,Magazine_Subscriptions,10,False,False,False
neutral,neutral,0.6499334503878036,"With information online these days, more and more physical publications are disappearing.  As a teenager I regularly picked up copies of hot rod magazine and enjoyed it.  I figured I would subscribe and re-live my youth.  Definitely thinner than I remember and not the quality of content that I recall being in issues of years past.  It’s cheap enough though that I’ll continue receiving it until they pull the plug on it which I would think isn’t too far into the future.",3,Magazine_Subscriptions,82,True,True,True
